Codigo;Detalle;Stock;Precio
5586;FASTIX EXTERIOR TRANSP 290G (S.C);2.00;14696.50
5589;MAZA FORJA QUINTANA ALBAÐIL (MINERA) 10000G C/CABO X UNIDAD;0.00;121513.47
5590;TACO DE NYLON P/FIJACION   8 MM X 100;0;5199.81
5591;VENTANA ALUMINIO 1X2 VIDRIO ENTERO;0;162062.50
5593;DERRIBANTE QUICK KILLER RINDE 30 LTR X 250 CC;0;3024.00
5594;INSECTIFAV SACHET (CIPERMETRINA RINDE 1 LTR);0.00;180.00
5595;LLAVE PASO BCE HH ø 3/4 *60*;19.00;17096.66
5598;DESMALEZADORA MOTOR 2T 52CC;13.00;136001.60
5599;CARRETEL AUTOM. P/DESM.;0.00;3053.25
5601;MOLIDO ESPECIAL X BOLSA - PERLITA X130LTS.;9.00;7651.61
5603;SOGA PUNTO M - 7 MM;0.00;691.48
5604;ANAFE 2 HORNALLAS GAS ENVASADO STANDART;3.00;63001.75
5606;EQUIPO CICLISTA "KIT" CAJA;0.00;1618.41
5607;TORNILLO AUTOPERF. 8 X 3/4" CAB. TANQUE PTA. MECHA;0;6238.86
5608;TORNILLO PROLL FIX  3.5 X 40 X 200;3.28;3414.48
5609;TORNILLO TANQUE GALV. 3/16 X 1 1/2" X 100;3.00;7191.57
5610;PUERTA DE CHAPA 80X200 LIV.;0;33984.28
5613;PANTALLA DIRECTA 1500 CAL. P/10 KG *7*;3.00;45402.16
5614;PANTALLA DIRECTA DOBLE 3000 CAL. P/10 KG;9.00;75505.76
5615;PANTALLA DIRECTA GALVANIZADA 1500 CAL. P/10 KG *10*;1.00;36726.52
5616;PANTALLA DIRECTA 1500 CAL. C/VALV. Y TERMOCUPLA;2.00;83648.53
5618;VENTANA CHAPA C/REJA LIV 100X100;1.00;65520.00
5620;VENTANA CHAPA SIMPLE LIV 100X100;5.00;33888.56
5623;ARTICULO DE CODIGO GN8;175.00;10.59
5624;ARTICULO DE CODIGO GN10;0;15.32
5625;ARTICULO DE CODIGO GN12;0;31.40
5626;LISTON P/TUBO LED 1 X 18W ALIC;36.00;4250.48
5627;REJA DE HIERRO S/MARCO 20 X 20;0;8068.30
5628;GRASA GRAFITADA X 100GR;2.00;3321.42
5630;GUANTE NITRILO AZUL - PUÐO LONA - "BIL-VEX";19.00;5977.22
5631;GUANTE DESCARNE LARGO SOLDADOR FORRADO - "PAMPERO";4.00;7735.13
5632;VENTILUZ ALUMINIO 2X0,5;0.00;125625.00
5634;VENTANA ALUMINIO 2X1 VIDRIO ENTERO;0;155625.00
5635;INODORO LARGO ANDINO BCO.;7.00;134113.00
5636;ARTICULO DE CODIGO LP300;15.00;32999.54
5638;ARTICULO DE CODIGO LPMF1;0.00;8662.50
5639;ARTICULO DE CODIGO LPMF10;0;41690.00
5640;ARTICULO DE CODIGO LPMF20;1.00;73802.50
5641;ARTICULO DE CODIGO LPMF4;0.00;20401.25
5642;ARTICULO DE CODIGO LPML1;8.00;7617.50
5643;ARTICULO DE CODIGO LPML10;4.00;37080.00
5644;ARTICULO DE CODIGO LPML20;0.00;65616.25
5645;ARTICULO DE CODIGO LPML4;6.00;18262.50
5646;ARTICULO DE CODIGO FPLD1;1.00;3062.50
5647;ARTICULO DE CODIGO FPLD10;1.00;42750.00
5648;ARTICULO DE CODIGO FPLD20;1.00;53125.00
5649;ARTICULO DE CODIGO FPLD4;4.00;13250.00
5650;ARTICULO DE CODIGO FPLP10;0.00;42091.25
5651;ARTICULO DE CODIGO FPLP20;1.00;75666.25
5652;ARTICULO DE CODIGO FPLP4;6.00;19317.50
5653;ARTICULO DE CODIGO FPLPC10;0.00;67637.50
5654;ARTICULO DE CODIGO FPLPC1;0.00;7661.25
5655;ARTICULO DE CODIGO FPLPC20;0.00;112790.00
5656;ARTICULO DE CODIGO FPLPC4;0;25551.25
5657;ARTICULO DE CODIGO FPFS10;1.00;17912.50
5658;ARTICULO DE CODIGO FPFS20;0;32375.00
5659;ARTICULO DE CODIGO FPFS4;1.00;7780.00
5660;ARTICULO DE CODIGO FPEP10;1.00;22413.75
5661;ARTICULO DE CODIGO FPEP1;1.00;4000.00
5662;ARTICULO DE CODIGO FPEP20;1.00;39312.50
5663;ARTICULO DE CODIGO FPEP4;4.00;11667.50
5664;ARTICULO DE CODIGO FPFS1;0;2542.50
5666;BARRAL MADERA X 1,20 MTS;0;5625.00
5667;BARRAL MADERA X 1,50 MTS;0;6250.00
5668;BARRAL MADERA X 1,80 MTS;1.00;6875.00
5669;SIERRA COPA ADAPTADOR SDS PLUS 450MM R/M22;4.00;17040.77
5671;BOYA TELGOPOR P/FLOT. TANQUE ø 3/4 *100*;7.00;3660.27
5672;ITALIANA, DEPOSITO APOYO "CAPEA" *34*;2.00;139971.66
5673;MONACO, INODORO LARGO "ROCA" *16*;0.00;233687.62
5674;MONACO, BIDET 3 AG. "ROCA" *16*;1.00;172118.21
5675;DUCHA REGULABLE PLAST.CR. ø 1/2 "KLOSS" *10*;19.00;8442.89
5676;LIMA PLENA TRIANGULAR ENTREFINA   6";4.00;10971.38
5677;ARO PVC P/BASE DE INODORO (10);3.00;1777.37
5678;CANILLA MESADA 1 AGUA PLAST. CR. "KLOSS";13.00;12579.26
5681;RESISTENCIA BRONCE STANDAR INDELPLAS;48.00;8200.23
5682;RESISTENCIA STANDARD ACERO INOXIDABLE;6.00;6821.66
5683;RESORTE Nº 60 COMPRESION 0.50X4.50XL16XP3.30XV9;21.00;568.67
5684;MANIJA PLAST. BCO P/MOCHILA ANDINA (4);0;2006.20
5685;DUCHA GRANDE INDELPLAS;0;222.36
5686;GRIFO NYLON;178.00;765.63
5689;REJA DE ACERO INOX. 10 X 10 (CAJA PLOMO)(DELTA);0;5688.75
5690;REJA DE ACERO INOXIDABLE 15 X 15 (DELTA);0;9229.53
5691;BRAZO ACERO INOXIDABLE 40 CM A 90ª P/ DUCHA;1.00;10181.00
5692;DUCHA CUADRADA 6" (15 X 15) ACERO INOX. C/ANTISARRO;4.00;9746.10
5693;PISTOLA DE PEGAR JA 40W;3.00;12375.00
5694;PISTOLA DE PEGAR JA 15W;2.00;3922.91
5695;SOPAPA C/CODO P/BAÑERA;3.00;802.38
5696;LLUVIA REDONDA 6" (15CM) ACERO INOX. ANTISARRO;5.00;10834.42
5697;LLUVIA REDONDA 4" (10 CM) ACERO INOX. ANTISARRO;0;6931.33
5698;BRAZO ACERO INOXIDABLE   20 CM A 45ª P/ DUCHA;0;3476.97
5701;MINI HOJA JUNIOR 155MM-32 DIENTES-"SIN PAR";0.80;19920.29
5702;RASTRILLO DIENTE CORTO S/RIENDAS - 14 DIENTES;0.00;8345.86
5703;SOGA POLIPROPILENO MULTIFIL.   2 MM 200 MTS;0;119.71
5704;BULON CAB.HEX.GALV.   3/8 X 3;0.26;46119.71
5705;TORNILLO PROLL FIX     4 X 40 X 200;5.72;4315.98
5706;TORNILLO PROLL FIX  3.5 X 50 X 200;4.08;4055.11
5708;BULON BCE P/TAPA INSPECCION (10);38.00;3006.54
5709;CUCHARA ALBAñIL SOLDADA N°7 "FERCAS";1.00;4867.39
5710;LLAVE 2 INTERRUPTOR Y 1 TOMA EXT CIOCCA;19.00;2777.43
5711;CAJA TERMICA PVC EMB. C/PTA. BLANCA 24M. GENROD;1.00;57588.82
5712;SPOT APLIQUE C/TULIPA 2 LUZ BLANCA;4.00;16668.07
5713;SPOT APLIQUE C/TULIPA 2 LUZ NEGRA;0.00;16668.07
5714;SPOT APLIQUE C/TULIPA 1 LUZ BLANCA;1.00;8726.74
5715;SPOT APLIQUE C/TULIPA 1 LUZ NEGRA;0.00;8726.74
5716;LLAVE PASO BCE HH ø 1/2 *100*;1.00;10411.51
5717;ARIZONA, LAVATORIO "FV 0207/B1P";1.00;112034.95
5718;ARIZONA, BIDET "FV 0295/B1P";4.00;116620.07
5719;ARIZONA, DUCHA C/TRANSF. "FV 0103/B1P";1.00;166034.01
5720;ARIZONA, COCINA MESADA "FV 0413/B1P";6.00;114386.85
5721;ARIZONA, COCINA MONOCOMANDO "FV 0411.01/B1";2.00;123413.60
5722;ARIZONA, LAVATORIO MONOCOMANDO "FV 0181/B1";1.00;130330.81
5723;ARIZONA, BIDET MONOCOMANDO "FV 0189/B1";0.00;208505.87
5724;ARIZONA, DUCHA EXT. MONOCOMANDO "FV 0310/B1";0.00;208505.87
5725;PAMPA, LAVATORIO "FV 0207/B6";3.00;121595.00
5726;PAMPA, BIDET "FV 0295/B6";2.00;126310.29
5728;PAMPA, DUCHA C/TRANSF. "FV 0103/B6";6.00;160985.51
5729;PETALO, LAVATORIO NEGRO "FV 0207/M3-NC";0.00;65546.95
5731;PETALO, DUCHA C/TRANSF NEGRO "FV 0103/M3-NC";0.00;102815.01
5732;FLEXIBLE MALLADO GAS ECO ø 1/2 X 30 *10*;6.00;4009.98
5733;TERMOTANQUE ELECT.COLGAR CONEX. INF. 85 LT "SHERMAN";0.00;556642.68
5734;SERRUCHO CARPINTERO  30 CM SANTA JUANA;20.00;17297.55
5735;CAMARA SEPTICA × 750 LT "ROTOPLAS";20.00;271559.90
5737;C/U;0.00;154140.86
5741;MARTILLO FORJA QUINTANA BOLITA C/CABO 500 GRS CAJA X 10U;0;17062.34
5742;DUCHADOR BLANCO C/MANGUERA FLEXIBLE 150 CM;0.00;12547.89
5746;*FP*PISO ACONCAGUA AL 2º 36X36 (2,68MT);5.36;8282.30
5749;PISO MORISCO ALL-AL 2º 36X36 (2,68MT);0.00;8282.30
5754;PISO GARDEN ALL-AL 2º 36X36 (2,68MT);0.00;8600.85
5755;PISO BILOBA MARRON 1ª 51X51;0.00;9811.34
5756;PISO BILOBA NATURAL ALL 1º 51X51;0.00;5479.06
5757;PISO BILOBA VINTAGE ALL 1ª 51X51;0.00;9811.34
5758;CAJA PISO 2,08MT  - 51X51;0.00;10532.03
5760;REV GLACIAR CAÑUELAS 1º 32X47;50.60;10295.00
5761;REV LEON GRIS 32X47 1RA CAÑ;11.50;10295.00
5762;REV MALAGA BEIGE CÑ 1º 32X47;34.50;10295.00
5763;REV MALAGA GRIS CÑ 1º 32X47;6.90;10295.00
5764;REV SORIA CÑ 1ª 32X47;50.68;10295.00
5771;LATEX COLOR BLANCO X 1 LT. (PACK X 4);4.00;6810.50
5772;REJA DE HIERRO S/MARCO 15 X 15;0;3334.69
5773;SOPORTE ALACENA ANGULO;5.59;9594.79
5775;TUERCA P/PILAR PVC 1 1/4;2.00;826.13
5776;REDUCCION GOLIATH A EDISON;9.00;1486.80
5777;SACAFILTROS A CADENA SERVICIO PESADO;3.00;19103.90
5778;ABRAZADERAS CREM     60 A   80 MM PERFECTO;0;1409.22
5779;DISCO P/MADERA ROCK;0;5785.65
5780;DISCO SIERRA CIRC.24 D.WIDIA 113MM;7.00;3538.40
5781;LAMPARA INCANDESCENTE ANTIQUE T45 24W ALIC;0;3716.43
5782;POSTE OLIMPICO;0.00;13425.45
5783;ARTICULO DE CODIGO MESV;0.00;10950.00
5784;MUEBLE DE VANITORY 0,50X0,40;0.00;13200.00
5785;ESCALERA ALUM. TIJERA 3 ESCALONES, 121 CM;0.00;62552.70
5786;TERMOTANQUE MULTIGAS PIE CONEX. SUP. 50 LT "SHERMAN";21.00;476601.28
5787;TERMOTANQUE MULTIGAS PIE CONEX. SUP. 120 LT "SHERMAN";21.00;615231.65
5788;SIERRA COPA - BROCA CARB. TUNGSTENO - 43MM - "RHEIN";0;9619.42
5789;LLAVE AJUSTABLE FOSFATIZADA 8";1.00;21990.66
5790;LLAVE AJUSTABLE FOSFATIZADA 10";2.00;27521.67
5791;PINZA SEEGUER INTERNA;4.00;17371.66
5792;PINZA SEEGUER EXTERNA;3.00;17371.66
5793;SERRUCHO CORTE EN SECO DRYWALL (BAG);6.00;14660.44
5794;PUNTA DE 1/4 - P/DURLOCK CON TOPE PH2 X 25MM;0;1163.04
5795;DISCO ABRASIVO DE DESBASTE 115 X 6;199.00;2257.07
5796;DISCO ABRASIVO DE CORTE PLANO 230 X 2;50.00;4239.93
5797;DISCO ABRASIVO DE DESBASTE 180 X 6;54.00;5980.81
5798;TUBO LED 9W ALIC;0.00;2417.89
5799;JUEGO DE POLEAS (50MM+230 MM);0;15000.00
5801;CURVA SOBREPASO ø 20 MM "FUSIOGAS" *5*;5.00;6702.84
5802;AMOLADORA GLADIATOR 700W;0.00;14458.50
5803;TALADRO PERC. GLADIATOR 650W;2.00;16758.00
5806;CURVA PP HH 90º ø 3/4 "IPS" (8);239.00;1365.41
5807;CURVA PP HH 90º ø 1", "IPS" (6);133.00;2386.01
5808;CURVA PP HH 90º ø 1/2 "IPS" (12);436.00;1070.99
5809;CURVA PP MH 90º ø 1/2 "IPS" (6);410.00;1244.87
5810;CURVA PP MH 90º ø 3/4 "IPS" (6);213.00;1580.40
5811;CURVA PP MH 90º ø 1", "IPS" (4);113.00;2711.24
5812;CUPLA PP HH ø 1/2 "IPS" (30);6.00;370.59
5813;CUPLA PP HH ø 3/4 "IPS" (20);118.00;533.22
5814;CUPLA PP HH ø 1", "IPS" (12);630.00;1170.92
5815;CODO PP HH 45º ø 1/2 "IPS" (10);542.00;984.92
5816;CODO PP HH 45º ø 3/4 "IPS" (10);257.00;1297.39
5817;CODO PP HH 45º ø 1", "IPS" (6);180.00;2352.33
5818;CUPLA PP C/INS. MET. HH ø 1/2 "IPS" *15*;87.00;4320.17
5819;CUPLA PP C/INS. MET. HH ø 3/4 "IPS" *12*;72.00;5764.30
5820;CUPLA PP C/INS. MET. HH ø 1", "IPS" *8*;48.00;12305.71
5821;CUPLA PP C/INS. MET. MH ø 1/2 "IPS" *12*;72.00;5333.13
5822;CUPLA PP C/INS. MET. MH ø 3/4 "IPS" *12*;72.00;8820.46
5823;CUPLA PP MH ø 1/2 "IPS" (15);82.00;758.09
5824;CUPLA PP MH ø 3/4 "IPS" (12);199.00;978.86
5825;CUPLA PP HH ø 1/2 X 3/8 "IPS" (10);386.00;554.03
5826;CUPLA PP HH ø 3/4 X 1/2 "IPS" (20);94.00;554.03
5827;CUPLA PP HH ø 1" X 1/2 "IPS" (10);186.00;1151.02
5828;CUPLA PP HH ø 1" X 3/4 "IPS" (10);156.00;984.92
5829;CUPLA PP C/INS. HH ø 1/2 X 3/8 "IPS" *20*;118.00;3802.46
5830;CUPLA PP C/INS. ø 1/2 X 3/4 "IPS" *10*;20.00;3790.71
5831;CODO PP HH 90º ø 3/4 "IPS" (30);428.00;729.83
5832;CODO PP HH 90º ø 1", "IPS" (12);418.00;1603.78
5833;CODO PP C/INS. HH ø 3/4 X 1/2 "IPS" *10*;60.00;4499.42
5834;CODO PP C/INS. MET. HH ø 1/2 "IPS" *15*;180.00;4320.17
5835;CODO PP C/INS. MET. HH ø 3/4 "IPS" *12*;144.00;6385.13
5836;CODO PP MH 90º ø 1/2 "IPS" (20);95.00;478.26
5837;CODO PP MH 90º ø 3/4 "IPS" (20);286.00;757.05
5838;CODO PP MH 90º ø 1", "IPS" (6);173.00;1297.39
5839;CODO PP ø 1/2 X 3/8 "IPS" *25*;147.00;1443.63
5840;CRUZ PP ø 1/2 "IPS" *20*;195.00;3171.92
5841;CRUZ PP ø 3/4 "IPS" *12*;119.00;5431.68
5842;CRUZ PP ø 1", "IPS" *10*;99.00;10829.69
5843;ROSCA C/TCA PP ø 1/2 "IPS" (30);234.08;274.54
5844;ROSCA C/TCA PP ø 3/4 "IPS" (20);412.00;395.70
5845;ROSCA C/TCA PP ø 1", "IPS" (12);489.00;630.57
5846;ROSCA C/TCA PP ø 3/4 X 1/2 "IPS" (15);142.00;509.09
5847;ROSCA C/TCA PP ø 1" X 3/4 "IPS" (10);203.00;800.29
5848;NIPLE PP ø 1/2 X 6 CM "IPS" (10);147.00;401.17
5849;NIPLE PP ø 3/4 X 6 CM "IPS" (10);196.00;502.96
5850;NIPLE PP ø 1" X 6 CM "IPS" (6);210.00;1007.98
5851;NIPLE PP ø 1/2 X 8 CM "IPS" (10);252.00;542.83
5852;NIPLE PP ø 3/4 X 8 CM "IPS" (10);117.00;746.43
5853;NIPLE PP ø 1" X 8 CM "IPS" (6);140.00;1327.25
5854;CONEXION P/TANQUE PP ø 1/2 "IPS" *15*;67.00;4472.00
5855;CONEXION P/TANQUE PP ø 3/4 "IPS" *10*;49.00;5089.83
5856;CONEXION P/TANQUE PP ø 1", "IPS" *6*;69.00;5740.26
5857;BUJE PP ø 1/2 X 3/8 "IPS" (20);442.00;234.87
5858;BUJE PP ø 1" X 1/2 "IPS" (10);202.00;370.59
5859;BUJE PP ø 1" X 3/4 "IPS" (10);137.00;498.15
5860;NIPLE PP ø 1/2 X 12 CM "IPS" (10);217.00;822.35
5861;NIPLE PP ø 3/4 X 12 CM "IPS" (10);91.00;1052.62
5862;CURVA SOBREPASO PP ø 3/4 "IPS" *8*;88.00;4309.40
5863;CURVA SOBREPASO PP ø 1", "IPS" *5*;60.00;6812.63
5864;TAPA PP ø 1/2 "IPS" (30);0;256.46
5865;TAPA PP ø 3/4 "IPS" (20);216.00;357.87
5866;TAPA PP ø 1", "IPS" (15);213.00;667.79
5867;TAPON PP ø 3/4 "IPS" (20);726.30;319.90
5868;TAPON PP ø 1", "IPS" (10);282.00;538.52
5869;TEE PP HHH ø 1/2 "IPS" (30);64.00;630.57
5870;TEE PP HHH ø 3/4 "IPS" (15);0;1007.55
5871;TEE PP HHH ø 1", "IPS" (10);269.00;1970.46
5872;TEE PP C/INS. HH ø 3/4 X 1/2 "IPS" *10*;60.00;5447.57
5873;TEE PP C/INS. MET. HHH ø 1/2 "IPS" *10*;119.00;4837.15
5874;TEE PP C/INS. MET. HHH ø 3/4 "IPS" *10*;119.00;6038.69
5875;TEE PP ø 1" X 1/2 "IPS" (12);141.00;2294.61
5876;CODO 90º ø 32 "IPS" (10);21.00;1472.13
5877;CODO RH ø 25 X 3/4 "IPS" (10);82.00;5867.44
5878;CODO RH ø 32 X 3/4 "IPS" (4);54.00;10737.75
5879;CODO RH ø 32 X 1", "IPS";57.00;9411.96
5880;LLAVE PASO CAPUCHON MET.ø 32 "IPS";9.00;28137.67
5881;LLAVE ESF. PALANCA CORTA ø 20 "IPS";0;14832.03
5882;LLAVE ESF. PALANCA CORTA ø 25 "IPS";0;18685.37
5883;LLAVE ESF. PALANCA CORTA ø 32 "IPS";14.00;24974.10
5884;LLAVE ESF. PALANCA LARGA ø 25 "IPS";46.00;13371.71
5885;LLAVE ESF. PALANCA LARGA ø 32 "IPS";32.00;17828.54
5886;LLAVE ESF. PALANCA C/U. DOBLE ø 20 "H3" *5*;36.00;20328.44
5887;LLAVE ESF. PALANCA C/U. DOBLE ø 25 "H3" *5*;35.00;25582.10
5888;LLAVE ESF. PALANCA C/U. DOBLE ø 32 "H3" *2*;18.00;37040.65
5889;CURVA SOBREPASO HH ø 20 "IPS" (6);0;1176.99
5890;CURVA SOBREPASO HH ø 25 "IPS" (6);0;2079.04
5891;CURVA SOBREPASO HH ø 32 "IPS" (5);111.00;4223.99
5892;TAPA ø 20 "IPS" (10);0;569.00
5893;TAPA ø 25 "IPS" (10);51.00;936.00
5894;TAPA ø 32 "IPS" (6);6.00;1338.94
5895;CONEXION P/TANQUE 20 "IPS";90.00;6639.98
5896;CONEXION P/TANQUE 25 "IPS";41.00;7561.53
5897;CONEXION P/TANQUE 32 "IPS";27.00;8519.89
5898;CURVA ø 20 "IPS" (15);0;2653.06
5899;CURVA ø 25 "IPS" (15);0;3406.73
5900;CURVA ø 32 "IPS" (10);0;4974.87
5902;CUPLA ø 32 "IPS" (10);51.00;1121.64
5903;TEE ø 32 "IPS" (10);112.00;2221.11
5904;TEE RH ø 20 X 1/2 "IPS" (4);0;5614.28
5905;TEE RH ø 25 X 1/2 "IPS" (4);8.00;6224.45
5906;TEE RH ø 25 X 3/4 "IPS" (4);49.00;7770.96
5907;TEE RH ø 32 X 1", "IPS";59.00;9965.81
5908;TEE ø 32 X 20 "IPS" (6);86.00;3073.88
5909;TEE ø 32 X 25 "IPS" (10);85.00;2945.03
5910;UNION DOBLE ø 20 "IPS" (8);0;3819.70
5911;UNION DOBLE ø 25 "IPS" (12);0;5200.20
5912;UNION DOBLE ø 32 "IPS" (8);0;7256.06
5913;UNION DOBLE RM PLAST. ø 20 X 1/2 "IPS";75.00;4079.99
5914;UNION DOBLE RM PLAST. ø 25 X 3/4 "IPS";60.00;5781.39
5915;UNION DOBLE RH PLAST. ø 20 X 1/2 "IPS" (5);89.00;3946.72
5916;UNION DOBLE RH PLAST. ø 25 X 3/4 "IPS" (4);68.00;5461.17
5917;UNION DOBLE RH PLAST. ø 32 X 1", "IPS";48.00;7597.84
5918;CODO 45º ø 20 "IPS" (15);42.00;1310.89
5919;CODO 45º ø 25 "IPS" (15);50.00;1646.07
5920;CODO 45º ø 32 "IPS" (4);39.00;2483.53
5921;CUPLA MH ø 32 X 20 "IPS" (10);135.00;1425.75
5922;CUPLA MH ø 32 X 25 "IPS" (10);5.00;1754.46
5923;CRUZ ø 20 "IPS";60.00;3167.60
5924;CRUZ ø 25 "IPS";50.00;5456.36
5925;CRUZ ø 32 "IPS";40.00;10896.83
5926;CUPLA RM ø 25 X 1/2 "IPS" (4);75.00;5269.73
5927;CUPLA RM ø 25 X 3/4 "IPS" (10);72.00;6390.04
5928;CUPLA RM ø 32 X 1/2 "IPS";57.00;10265.75
5929;CUPLA RM ø 32 X 3/4 "IPS";53.00;11209.45
5930;CUPLA RM ø 32 X 1", "IPS" (4);3.00;11102.33
5931;CUPLA RH ø 20 X 3/8 "IPS" (10);0;3392.70
5932;CUPLA RH ø 25 X 1/2 "IPS" (12);9.00;4949.72
5933;CUPLA RH ø 25 X 3/4 "IPS" (10);32.00;5199.29
5934;CUPLA RH ø 32 X 3/4 "IPS";54.00;9953.30
5935;CUPLA RH ø 32 X 1", "IPS" (4);43.00;9288.53
5936;CODO MH ø 20 "IPS" (10);199.00;809.00
5937;CODO MH ø 25 "IPS" (10);189.00;1296.89
5938;CODO MH ø 32 "IPS" (4);100.00;1703.26
5939;BOTON SUPERIOR CROMO PARA DESCARGAS " DEALER ";9.00;4823.84
5940;H. ELECTRICA PULIDORA ROTO ORBITAL 125MM 800W;0.00;197192.72
5941;ENGRAPADORA STD. GRAPAS 4-8 MM;8.00;20455.13
5942;ENGRAPADORA GRAPAS 6X11.3X0.7 P. PES 1000U;3.00;3823.81
5943;ULTIMATE ASPIRADORA 20VOLT;1.00;127538.65
5944;SOLDADORAS YOSEMITE - INVERTER DE 100A;1.00;80000.00
5945;SOLDADORAS YOSEMITE - INVERTER DE 140A;0.00;121250.00
5947;DESTORNILLADOR PHILLIPS PH 1 X 300;18.00;3621.19
5948;VENTANA CHAPA C/CELOC. Y REJA 100X100;1.00;93750.00
5949;BOVEDILLA TELGOPOR 10X1 MT;56.00;3848.57
5950;BOVEDILLA TELGOPOR 12X1 MT;48.00;4550.03
5951;BOVEDILLA TELGOPOR 16.5X1 MT;71.00;6142.55
5953;DUCHA C/TRANSFERENCIA VIVA CRUZ ( VOL. BRONCE)/LATI27;2.00;95300.85
5954;BIDET CON TRANSF. "VIVA CROMO" VOL. PLASTICO;6.00;81862.94
5955;CANILLA DOBLE PARA LAVARROPAS CROMO;2.00;13256.98
5956;CAÑO PP 4 X 4 ø 1/2 X 6 MT "IPS" *20*;34.54;16056.84
5957;CAÑO PP 4 X 4 ø 3/4 X 6 MT "IPS" *15*;50.91;25094.52
5958;CAÑO PP 4 X 4 ø 1" X 6 MT "IPS" *10*;87.67;40045.56
5959;CAÑO MULTICAPA FUSION ø 32 X 4 MT "PN20 IPS" *15*;65.00;24479.44
5960;ARO DOBLE DE ALUMINIO "DANUBIO";0.00;25221.58
5961;DUCHA PARED ANTICALCAREA CHICA PLAST. CR. ø 1/2;19.00;13799.22
5962;CORTA CAñO PARA CAñO DE COBRE;21.00;15285.99
5963;SIERRA COPA - BROCA CARB. TUNGSTENO - 53MM - "RHEIN";0.00;11712.08
5964;HIERRO LISO 20MM;0.00;73810.00
5969;BIDET "VIVA PLUS" CON TRANSF. VOL. METAL;0;103242.27
5970;SIERRA COPA BI-METAL 32 MM;5.00;10114.85
5971;ACEITERA LUBRIC MULTIUSO X 100CC;0;1362.87
5972;ARTICULO DE CODIGO FPLP1;7.00;5000.00
5974;ARTICULO DE CODIGO REPX30;15.00;108108.00
5975;ARTICULO DE CODIGO BAXRE4L;10.00;87237.50
5976;CODO PVC HH 90º ø 63;147.00;1592.12
5977;CURVA SOBREPASO ø 25 MM "FUSIOGAS" *5*;5.00;7168.34
5978;FASTIX GRIS FORMA JUNTA X 100G;11.00;14375.00
5979;RUEDA PLASTICA P/CESPEDERA 110 MMS.;0;2397.40
5980;BOQUILLA ø 20 "IPS";17.00;17386.24
5981;BOQUILLA ø 25 "IPS";20.00;23520.29
5982;BOQUILLA ø 32 "IPS";20.00;31565.03
5983;PISO PARQUET VIRARO ALL-AL 1º 36X36 (2,68MT);8.04;8600.85
5985;PALA GHERARDI ANCHA PALEAR CABO CORTO;6.00;75306.18
5989;CORTAHIERRO HEXAGONAL 19 X 250 GHERARDI;3.00;12928.36
5990;CORTAHIERRO HEXAGONAL 19 X 300 GHERARDI;1.00;13481.69
5992;PUNTA CEMENTISTA DE 19 X 250 MM GHERARDI;1.00;11912.40
5993;PUNTA CEMENTISTA DE 19 X 300 MM GHERARDI;0.00;12708.96
5994;PALA GHERARDI PUNTA CESPED CABO CORTO;0.00;90079.16
5995;ABRAZADERAS CREM.    23 A   35 MM PERFECTO;0;1083.54
5996;CEPILLO ACERO DESCARBONIZADOR  25 MM;0;4009.59
5997;CEPILLO ACERO DESCARBONIZADOR  30 MM;0;5803.29
5998;PITON ANCLAJE ESCUADRA N? 10;2.74;53526.11
5999;CANDADO BRONCEADO I LOCK 32MM;12.00;3629.46
6000;PUERTA DE CHAPA N.18 80X200;0;88500.00
6001;GUANTE DE CUERO Y JEAN;136.00;1192.80
6003;CINTA AGRIMENSORA X 100MT;1.00;20000.00
6004;CINTA AGRIMENSORA X 20MT;0;8125.00
6005;CINTA AGRIMENSORA X 30MT;20.00;12500.00
6007;CINTA AGRIMENSORA X 50MT;0;16250.00
6008;SOPORTE P/ESTANTE EN "L" 150 X 200 MM NEGRO;0;995.18
6009;GRAMPA PRENSA CABLE 3MM-1/8";24.00;243.03
6021;BOMBA PERIFERICA KUSHIRO 1/2 HP PRIMEROS PASOS/BOMB;4.00;48127.05
6022;BOMBA PERIFERICA 1/2" HP "PLUVIUS";16.00;55000.00
6023;CAMARA SEP. 8 PERS. - DIA. 95CM ALT. 126CM;1.00;283750.00
6024;ULTIMATE PISTOLA DE PINTAR 20VOLT;1.00;94179.81
6025;LLAVE PARA CAÑO 1.5";1.00;48736.64
6026;ACCESORIO DE 1/2 LLAVE CRIQUE DE 10";8.00;26367.70
6027;ACCESORIO DE 1/2 BARRA DE EXTENSION DE 5";4.00;7775.89
6028;MEZCLADOR DE PINTURA 80X400 MM;3.00;8892.63
6029;PUNTA PARA ATORNILLADOR EXTENSOR MAG 1/4" - 60 M X 10 U;1.00;38767.75
6030;CUTTER 18 MM. PLASTICO REFORZADO;3.00;10545.01
6031;LAPIZ CARPINTERO BLISTER 12U;0;13121.37
6032;LINEA ENTIZADA EN POLVO REPUESTO AZUL;2.00;4136.11
6033;CORTADORA DE CERAMICO / PORCELANATO 600MM;2.00;102626.43
6034;LINTERNA 1 LED 190 LUM. VINCHA;5.00;27414.15
6036;PISO GARDEN ALL-AL 1RA 36X36 (2,68MT);136.68;8600.85
6039;PISO NORMANDIA AZUL ALL 2DA 36X36 (2,68MT);8.04;7900.04
6040;PISO PEDREGAL MARRON ALL 2DA 46X46 (2,58MT);12.80;7689.80
6041;PISO LAJA ALL 2DA 46X46 (2,58MT);7.96;9046.82
